recommendationid	label	score	correct	text
48846982	ポジティブ	0.6895579099655151	不正解	難しいと理不尽を勘違いしているクソチンパン運営。\nガンナー以外は苦行を強いられるあたまおかしい仕様\nさらにコラボクエストでクソモンスターを作り出し、ウィッチャーに風評被害をもたらす有害クソゲー。
48897295	ポジティブ	0.8063737154006958	正解	間違いなく過去最高のモンハンです\n個人的に３Gが水中もあり今までで一番でしたが、やはりフィールドの出来が今までのモンハンと比べられないくらい凄いです\n自然環境の作りこみが素晴らしく、おまけにその環境を生かして狩りを有利に進めていけます\n今後のアプデも期待できますし、長く遊べそうです\nただ難点もありまして、ストーリークエストの少なさや武器の見た目もワンパターンなものが多くなりました\n更に折角の新モンスターもストーリーしかやらない人には殆ど狩る必要もなく終わってしまうので非常に勿体ない感じがしました\nしかし全体
48921177	ポジティブ	0.954160749912262	正解	プレイ時間1000時間を超えて改めて感想を述べます。それなりに長く遊べるゲームです。ソロの人でも調整されてモンスターを狩猟できますし、マルチでワイワイするのもよし。ゲームに飽きてしまったと言うなら環境生物集め、実勢コンプ、タイムアタック、全武器使用などなど試していたら1000時間以上遊べると思います。私は環境生物を集めるのが好きなので、ん？マムタロト？いやいや本編はツチノコの金冠集めでしょ？
49009085	ポジティブ	0.7576352953910828	不正解	モンハンを初めてトライしてみました。\n映像は美しく、ベース内を歩いているだけでも楽しいのですが、操作性とゲーム性が自分には合わず、続けていく気になれませんでした。\n敵が硬く、それでいて敵のすぐそばにいてもあらぬ方向の空を斬り続けるコンボがかなり不満でした。\nFPSを主にやっているからか遠距離攻撃も照準が合わせづら過ぎて、自分のストレスゲージがたまってしまいます。\nウィッチャー3やFar cryシリーズなどと比較してはいけないのでしょうけど、MHWは自分には自然な操作感覚でプレイできませんでした。\nマップが狭
49014637	ポジティブ	0.916951596736908	正解	今までのモンハンシリーズと違ってフィールドの違いや新機能など様々なコンテンツがあり、とても楽しいです。\nリオレウスが流水に飲まれて落ちていく姿や、モンスター同士の縄張り争い、環境生物の可愛らしさなど新鮮なものばかりでした。これは今までにない神ゲーであると私は思っています。このPS4産の神ゲーがSteamでプレイできることが、PS4を持っていない私からしたら大変感謝するほど嬉しさがありました。皆さんも買うか迷っているなら買うことをおススメします！\n\nただし、マムタロト、テメーはガイラアサルト賊を出さねえからダ
49034414	ポジティブ	0.9775723814964294	正解	モンハンを２gから最新作まで遊んできましたが今作もなかなか面白いです！今後色々追加されるみたいなので楽しみです！\n今から始める方は、セールが来ているときに買うのがいいと思います。
49036719	ポジティブ	0.8526739478111267	正解	シリーズ経験にかかわらずストーリークリアまでは良質なアクションゲームとして楽しめます。やりこみ要素は好みが分かれるかも。\npc版発売日に購入し<DATE>下旬まで放置したのち最近までで230時間ほどプレイしました。最初はグラフィックや武器モーション、ステージの進化に驚かされますが、やればやるほど良くも悪くも3g（大半の人にとっては4gぐらい？）以降と似たような仕様のモンハンです。多分シリーズ経験者であるほどゲームが進むにつれ悪い点が目立ちます。\n\n良い点は全体的にハンターがかなり強化され、動きが快適になりま
49077111	ポジティブ	0.9806315898895264	正解	初めてのモンハンでしたがとても楽しくプレイできました　マルチ人口も結構いるのでマッチはしやすいと思います
49098657	ポジティブ	0.8950953483581543	正解	良くも悪くも人を選ぶゲームです。\nMHP、MHP2rd、MHP3、MH3G、MH4G、MHF-Z経験者です。\n\n新鮮味だけを求めている方は申し訳ありませんが、合わないと思うのでオススメしません。\nMHだな～と感じる今作です。MHが進化してもMHなんだよという事と、遊ぶならある程度の忍耐力が必要なシリーズだからです。\n\n話を戻します。\nまずストーリーがよろしくない\n上位に入ったらリオレイア？？？の痕跡集めて！と言われます。\n集めないとストーリーが進めません(強制痕跡集め)\n集め終わって少し進んだらまた集めてき
49107993	ポジティブ	0.8543071150779724	正解	気づいたら石ころ集めるゲームになってた。\nIzuさんは閃光弾の撃ちすぎで失明しました。\n\n追記\n一流介護マンことIzuさんにヒールしてもらいながらモンスターを倒すゲーム。\n実はKONGUさんが一番しっかりしてる説が濃厚だ。\nrairaiは雑魚。
49134031	ポジティブ	0.9846702814102173	正解	これマジ最高！！！私、一番好きなゲームはモンハンです、異論がないｗｗｗ。友達と一緒にゲームをすることができます、凄く楽しい！
49134610	ポジティブ	0.733293890953064	正解	今までのMHシリーズにはない綺麗なグラフィックがとても魅力的でとてもよいと思います。\nフィールドのギミックを使っての狩猟などもとても楽しめる要素でした。\n悪いところは･･･頑張ってキャラクタークリエイトしても実際にはかなり見た目が違うところかな･･･\nあとはPS4版と違いコラボ装備など来るのかが分からないところとかかな？\n自分はとても楽しめているのでおすすめしたいけど高画質で遊ぶにはパソコンのスペック要求が高いのでおすすめし難いかな…？
49187680	ポジティブ	0.7860655188560486	不正解	セーブデータがサーバーではなくｐｃ側に保存されるので、バックアップを取っておかないと初めからやり直すことになります。まさか今の時代に２ndGの頃の自分を思い出すことになるとは思いませんでした。
49205681	ポジティブ	0.6960104703903198	不正解	初心者お断りゲームである。このゲームを高評価している人は恐らくこのシリーズのファンなんだと思う。個人感想としてはイライラするゲームである。最初は自分のパソコンのスペックが低いからだとおもっていたが、ボスモンスターは素早く動いてるので、たぶんわざと体の動きを遅くしてある。（武器をしまう、または出す、攻撃からガードに移る、アイテムを使用する、気絶から回復など）またボスが雄叫びをあげると急に体が動かなくなりそのまま攻撃を受けて死ぬことがある。いったい何のためかわからない。操作性を悪くすることで難易度を調節している
49212008	ポジティブ	0.8439669013023376	不正解	ストレスマッハのクソゲー\n・武器を出す納刀するにもモッサリ感たっぷり\n・ハメ殺しあり\n・町と外ではアイテムボックスの対応キーが逆と言う謎の池沼設定(町はマウス左　外はマウス右)\n・全てのアクションが不愉快で大袈裟かつ超長い (回復薬を飲む　食べ物を食べる　振動でよろめく　吹っ飛ぶ　咆哮で怯む　風圧でよろめく　気絶等)\n・モンスの攻撃が攻防一体となっている (突進するとプレイヤーから遠く離れるから追いかけるとまた突進して追いかけないと等)\n・装飾品や装備でのスキルで対応できるのもあるが、それを考慮に入れてもス
49219074	ポジティブ	0.9714665412902832	正解	遊びました。\n問題点もかなり目立つゲームですが、\nそうこう言いながらかなりの時間没頭しました。\n\n武器種によって格差を感じるかも知れませんが、\nTAをするのでなければ気にしないでください。\n是非、運営ではなくモンスターと戦ってください。
49275917	ポジティブ	0.8908456563949585	正解	もう主要なアプデが終了して自分もワールド引退、ライズ待ち勢なので、現役ハンターや新規ハンター向けにレビュー書き直し。\nクｓｓｓｓｓッソ長いけどきっと役に立つので読んで♡\n\n・グラ\n　PS4,XOne,PC向けの作品ということで、モンハン史上最高峰のグラフィック。最新作ライズにグラガーが湧いているように、今のところワールドのグラを超えるモンハンはOnlineとかフロンティアとかの番外編を含めてもありません。最高のグラでモンハンがしたいという人にはワールド以外の選択肢は無いです。ちなみに、「どうせ60fps以上
49303746	ポジティブ	0.8307169675827026	正解	今作からMH初デビュ－しました。約550時間（ソロ7、８割）プレイした感想は、初心者にはとても難しいゲ－ムだと感じました。特に古龍、古龍の歴戦王が強すぎて、簡単に死ねる。\nPSが無い自分にとって、そいつらをどうやったら倒せるのか？と言うことを考えさせられました。\n武器や防具、装飾品、スキルの構成etc。それを色々考えて倒せた時には感動が生まれる。\nそう言った部分が、このゲ－ム最大の魅力なのではないでしょうか？\n根本的なゲ－ムの欠陥などは無いと思います。\n自分みたいな下手糞プレイヤ－でもベヒ－モス、マムタロト
49308906	ポジティブ	0.8881070613861084	不正解	ゲームとしては面白い。\nアップデートを期待するのはパッケージ版のゲームとしてどうかというのもあるが\n不満なのはPS4版で出尽くしたものをさせられている感しかない。\nすぐに追いつくものかと思っていたがそうでもないらしい。\nPS4版をやったほうがいい。
49318555	ポジティブ	0.9137943387031555	正解	アクションが苦手でも最低100時間は楽しめるんじゃないかな。\nこの価格でここまで楽しめるゲームは滅多に無いと思います。\n有料じゃない無料のDLC等も豊富に追加されましたし。\nただ、アクションが苦手な人は歴戦や歴戦王辺りで躓く可能性はあり。\nやりこめば苦手でも乗り切れますが、やり込む意欲があるかないか。
49378495	ネガティブ	0.5954120755195618	不正解	モンハンやった事ある人向けです。\n良い部分と悪い部分があるけど、後味良くする為に悪い部分から書きます。\n勿論、最初から最後まで個人的な評価です。\n\n■悪い部分\n・導虫(導虫)の仕様\n導虫の光に目を奪われ、折角の美しいワールドが満喫できない。\nカメラワークも勝手に導虫の方を向くのが苦痛。\n\n・流血表現の規制\n純粋に斬って血が流れないというのは子供の教育に悪い。\n表現を規制するあまり、臨場感や残酷で美しい自然の世界観が台無しになっている。\n\n・ソロとパーティのゲームバランス\nソロプレイが簡単過ぎて、効率を求める
49426951	ポジティブ	0.812546968460083	正解	まぁ面白い。珍しく人口がけっこういるので普通に遊ぶ分には問題ないと思います。しかし、難易度の高いクエストに寄生する奴だったり、1落ちしたらクエスト即離脱野郎が居たり、あ、味方抜けたし自分も抜けよっていう日????人(外人の場合もある)が居たりとたまにつまらない時がある。
49473351	ネガティブ	0.9183176755905151	正解	過去作より苦行要素が多い印象。そして重さのわりに悪いグラ。今作は買わなくてもいいと思う、少なくとも値段だけの価値はない。
49687640	ポジティブ	0.9041255712509155	正解	無印GからP2G、4からX(集会所上位解放)、MHFとモンハン関連やってきましたが、携帯ゲーム機から据え置き機に戻ったことにより今までより画質が向上しています。\n今まだなかった環境利用した狩りができるようになりました。人間性のある動きがなくなりましたが代わりに環境利用を使った実際の狩りに近い動きができるようになりました。\nB.Cでアイテム補充ができる、調合書がなくなったりと歴代シリーズと比べればかなり簡単です。\nモンハンシリーズをしたことがない初心者の方でも比較的やりやすいと思います。\n\n
49910205	ポジティブ	0.9388155341148376	不正解	名前で売れたムービーゲー。\n細かいところが不親切な設計なのは改善していってほしいですね。\nストーリー（苦行）をやらないとマルチでまともに遊べないのは良くない点ですね。\nとにかく退屈な茶番劇を延々と見せられるので苦痛です。\n例えば、アイテムや素材の説明文とかで世界観の深みを「察する」のが美しい展開なわけで、\nムービーで世界観を「説教」するのはすごく醜い。\n\nそしてハンターにとって正義や細かいことはどうでもいいのです。\nただひたすらに、狩るだけ。そこだけに楽しさを集中させてほしい。\n災害ぃ？村を救う？うるせえ！
49944817	ポジティブ	0.7261650562286377	正解	初めてやったモンハンです　一言でいうと大作です\n本当に面白く寝る間を惜しんでプレイ　珠もほぼ集め　トロコンも無事できました\n全武器種をうまく扱えるようにしたり環境生物の捕獲に狩りと全て面白く長い時間この世界に浸りたかったのですが\nそれ故にボリューム不足に感じました　400時間くらい遊んだのですがそれでさえボリューム不足と思わせてしまう\n圧倒的面白さ　もっとこの世界に浸りたかったです\n\n不満点といえばそれくらいです　\nしかし、このレベルの作品を作っても批判している人が居るということは\n多くの子供たちを熱中させ
50013575	ポジティブ	0.9333726167678833	不正解	初代MHからプレイし、昨年のウィンターセールで購入してからずっとプレイしていますが…\n\n結論から述べると"シリーズファンでなおかつ安くなったら買っても良い"です。新規さんには申し訳ありませんがおすすめできません。経験則ですが過去作のMHP2Gのほうをおすすめします。結構移植されてますし大分時間が経ってますので価格的にもお求めやすいかと。\n\ngood\n1:歴代作で煩わしいと感じていた動作がかなり軽減され、通常プレイにおけるストレスが軽減された\n\n2:高いグラフィックスでの巨大なMAP、及び採取時に(一部そのよ
50229971	ポジティブ	0.8819578289985657	不正解	またまた物理的にも重い腰をあげてレビューを書きます。\nゲームの内容としては最新作に相応しい出来になっています\n今回新たにモンハンを始める方も、これまでのナンバリングを触れてきてる方も楽しめる内容でしょう\nただ、このゲームのサーバーは極めて不良で普通に友人とマルチプレイをする事が困難な場合があります\nましてや、期間限定のマムタロトなどではサーバーエラーで３０分かけて報酬なし等はザラで\n本日も既に計３回落とされました\n（基本的には１６人で進めるレイドクエストなので、一度回線落ちするとまた１からスタート）\n\nマム
50268475	ポジティブ	0.6461712121963501	正解	過去にモンハンを楽しめた方は今回も楽しめると思います。\nおすすめしない書き込みがありますが、\n何故か数百時間もプレイしていることに疑問です。\n楽しめなきゃ数時間のはずですが、、、なぜだろう？
50343240	ポジティブ	0.8533831834793091	正解	時間泥棒です。\n軽く30分だけのつもりが、気が付けば2時間とかザラですね。\n\n過去作との変更点について\n新しいモーションは省くとして、以下の改善が嬉しかったです。\n・回復薬が歩きながら飲める(ダッシュ時は小走り)\n　ガッツポーズの削除。\n・砥石がアイテムにカウントされない。\n　(自動で付いてくる。回数無限)\n・アイテムポーチが消耗品、弾薬と瓶、剥ぎ取りアイテムと3つに分かれているため、\n討伐後の採取でアイテムの調整をしなくていい。\n・ベースキャンプではアイテムの補充、装備の変更が可能。\n　(スキル珠の付替え
50355112	ポジティブ	0.9007956385612488	不正解	セール時に<PRICE>で購入しました。\n\n武器の種類は多いですが持ち歩けるのは一種類だけです。\n攻撃パターンも2～3種類しかありません。\nキャラクターの動きも非常に単調で鈍重です。\nアサルトライフルの様な武器がありますが、やはり鈍重だと思います。\nダークソウルのような多彩な要素も戦略性も無く、単調すぎてすぐに飽きます。\nこれが誇大宣伝だけで売れているのは、正直詐欺に近いものがあります（いや、洗脳？）。\n\n私は3時間以上経過していたので返金はできませんでしたが、これ以上犠牲者を増やさない為に一応お伝えしたい
50356909	ポジティブ	0.9498928189277649	正解	面白い。効率を求めないでワイワイやるだけなら不満点はほぼないと思う\n今作の集会所や救援のシステムはサクッとしてて個人的には好き\n受付嬢はブサイクだが改善する方法は色々ある\n迷ってたが買って良かった
50380499	ポジティブ	0.9386827945709229	正解	私は今まで、３DSでMH4、MHXしかしたことがありませんでした。今までの欠点を打ち消すほどいいと思いました。特に途中でクエストを中断したり、救難信号で助けを呼べるのがいいと思います。値段は高めですが、私は34%OFFの時に買ったので、欲しい人は安売りの時が狙い目です。
50490203	ポジティブ	0.8324711918830872	正解	ポータブル３ｒｄＧをハブられて以来久しぶりにモンハンをプレイしたがライト向けに調整されてるな～といった感想（ヌルゲー化）弱めの小型ボスばかり増えた印象でアツイ戦いができない　ダイビングジャンプとか死んでますし。\n回復アイテムが小走りしながら使えるようになったが砥石はドスのまんまエリアチェンジ廃止のため被弾と引き換えといったことが多かった　カットシーンをスキップできないのもｘ\ngoodかbadしかないので一応オススメにしときます
50504125	ポジティブ	0.5592275261878967	正解	ソロプレイ好きの私には最高のゲームです。基本マルチプレイが好きではないので、ソロでも問題なく狩れる今作の難易度は本当に嬉しいです。\n　MHFはソロだと私には難しすぎて、仕方なくPT組んで狩りしてましたが、周りに迷惑をかけないように初見だと事前に立ち回りを予習したりスキルや装備もこれじゃないと駄目みたいな暗黙の了解があって、窮屈でゲームを全く楽しめない。\n　チャットもめんどくさいだけでコミュニケーションしたいとは微塵も思わない。苦痛なだけ。\n\n\n　そんな私にとって誰とも関わらず一人で好きなだけ思い通りにプレイ
50520112	ポジティブ	0.9175158739089966	正解	ネルギガンテ討伐まで攻略。\nPS4版を先に購入したが（メインスタイル狩猟笛）、アンジャナフソロ討伐できず積みゲーだった。\nSteam版ではメイン武器ハンマー、サブ狩猟笛でプレイ。ネルギガンテ以外ソロ討伐。\n地形によるモンスター有利不利の理解（モンスターの攻撃が回避不可能な地形がある）、積極的なジャンプ攻撃の利用、部位破壊を狙ってできるようになると一気に楽しくなる。初手はジャンプ攻撃で乗っかってひるませ、部位破壊したらある程度正面で殴り合えるようになる。
50568905	ポジティブ	0.954311728477478	正解	控えめに言って神ゲー。 グラフィックがすんごおい〜＾ キーボード操作は慣れないと難しいので最初はコントローラーがオヌヌメです。(個人差あり)
50586944	ネガティブ	0.7267603278160095	正解	苦行。\n強いモンスターを倒すために必要な武器を作るための材料が、強いモンスターからしか得られない。\n誰か強い人に助けてもらえればいいのかもしれないが、そういつも都合よくはいかない。\nとにかく目的を達成するまでに時間と労力が必要なゲーム。これって楽しいですかね？\nみんなでわちゃるのが楽しいのはわかりますけどクエストがつらいのはちょっとどうかと思う・・・\nあといろいろ盛り込んだ結果インターフェースが分かりにくい・・・\nのくせにほしい機能がない。例えば集会所で定食食べるときに仲間内で奢れるようにするとか\n細かい思
50589179	ポジティブ	0.6282141804695129	不正解	今時ありえないほどのクソゲーでした。一言でいうと最近のゲームをやったこともない、頭の悪い人がデザインしたゲームです。\n\n・スキップ不能の茶番ムービーを延々と、最初から最後までみせられる。\n\n・UIが手の施しようのないぐらいクソ。必要かコレ？というような無駄で似たような項目であふれている上に、必要な物にたどり着くまでに何階層もたどる必要あり。今時チャット一つするのにInsertキー長押しって何なんですかね？インタラクションも左クリックだったり右クリックだったりで統一性がないです。\n\n・マルチプレイ周りのアクセ
50591343	ポジティブ	0.8786222338676453	正解	アイスボーンの発売日をコンシューマ版と合わせてください。\n冬発売じゃ攻略やら情報が出てしまってイベント配信もズレこんできますので
50718990	ポジティブ	0.8243131637573242	不正解	モンハンシリーズは長くやってきたがキャラクリから狩りに行くまで30分以上かかるのは草枯れる\n単純に放置できるならいいが行動させるって阿保かよ　そもそもスキップさせろよｗ\nムービーが見たいじゃないんだよｗ　ゲームプレイしたいのｗｗｗ\nあほすぎワロタ・・・
50737822	ポジティブ	0.8570380806922913	正解	モンハンを触るのは2nd以来となります。\nグラフィック、サウンドなど進化していて当然の部分の評価は省きます。\nモンハンをプレイしていて一番嫌なところはキャラの挙動のもっさり感だったのですが、これがかなり改善されただ動かしているだけでも楽しいと感じられるようになりました。\n美麗な背景や個性豊かなモンスター達も相まって、非常に没入感が増しました。\nPS4版は未プレイなのですが、steam版をプレイしている限りロード時間はほとんど気にならないのも好印象。\n欲を言えば…これは本当にただのわがままというか、自分の腕前
50821242	ポジティブ	0.5788638591766357	正解	別ゲーコラボは思ってたほど気にならなかった〇\nまだまだ開拓中なのでモンスターが足りない、特にアカム△(201905)\n美味しそうに飯を食べる(飲む)ので、プレイヤーもリアル空腹になる✖\n\n遊んでる側は過去作比較の賛否は全く気にせず遊べるよ。
50839334	ポジティブ	0.7668527364730835	正解	うーんとね普通にゲーム性はおもろしいけど、キー操作がやり易いところとやりにくいところが多い。\n前作と比べてマップが広く、三階から四回層になっていて迷子になりやすい。これが一番の難点。\nやりこみ要素は相変わらずある。
50888434	ポジティブ	0.9430495500564575	正解	おススメするかしないかで言えばおススメします。\nストーリー要素があるので従来作でしばしば見られた「何から手を付ければいいか」という事も無いですし、少しずつ未開のフィールドを広げていくのは楽しいです。\n広大な自然の中を走り回るだけでも結構楽しいですし、ストーリーや狩り以外でも思わぬ発見があったりします。\n過去作でテンポの悪かった要素を改善したりしているのもグッドですし、ソロでサクサク進められるくらいの難易度なのはぼっちに嬉しいですね(サクサクは過去作経験者であること前提ではありますが)。\n\nしかし、圧倒的ボリ
50976039	ネガティブ	0.6450831294059753	不正解	ロード時間が早いのが最大のウリ。\nしかしコンテンツ追加はPS4より遅いし、アイスボーンも後発。\n歴戦王とかなぜか一度配信したら永続ではないのはビックリ。過去作だとDLCや追加コンテンツは基本永続だったからなあ。\n体力を増量する形や、生産不可にして周回を強いる形でバランス取るのは本当に面白くない。\nPS4とユーザー共有できれば最高なのにそれも惜しい。\nただいわばエンドコンテンツまわりが酷いくらいで、普通にクリアする分には十分だと思う。でも定価買いは高いかな……？
51063416	ポジティブ	0.8396130204200745	正解	なんと言ってもps4Proに内装したssdより読み込が速くてビックリしました。またフレームレートも、 モニターは無理して240Hzのを買いましたが、人間の体感度は、そこまでのフレームレートを認識するのは無理らしいです。ショック❗話がそれました。すみません。で、フレームレートを60フレーム設定 で遊んでいますが、本当にスムーズで安定してます。初PCだったのですが、あるps4ソフトのレビューで、皆さんが何でフレームレートの事ばかり言われているのか(ps4で充分滑らかだったのと、PC版をプレイしたあとにps4版を
51200511	ポジティブ	0.7158526182174683	正解	ソロ攻略派でも、キツいな～って思ったら序盤に救難発信すると直ぐに世界の誰かが助けに来てくれ、COOPしやすく昔の色んなストレス仕様もそこそこ緩和されてて楽しいです！\n痕跡を調べると標的まで光で案内してくれるようになってて難易度優しい。探してる途中で違う痕跡と混ざるけれど。\n難点を言えば、一部マップの入り組み具合やツタギミック等での繋がりが、新宿や梅田地下ダンジョン並に複雑なので、マップ上のすぐ近くにアイコンが見えるのに、そこへ全然辿り着けなくて同じ所周ってる事態が良くあります…（飛竜の卵運搬クエとか）\nMH
51281003	ポジティブ	0.9665476679801941	正解	いつものモンハン。楽しいよ。\nアイスボーンも来年初頭あたりには出るだろうし今が買いってわけではないけどセールで買うか迷ってるなら買い。\nシステムがある程度複雑化してるとは言えわかりやすく説明付けてくれるし、アクション苦手でも救援で仲間呼べるので心配なし！\nさあ、一狩り行こうぜ！
51284959	ポジティブ	0.9060156941413879	正解	今までモンハンをやって来ましたが1番楽しいゲームです\nマウスの遅延がかなりありますがそれも込みで立ち回ればOK\n救難信号を撃てばすぐ駆けつけてくれます\nPS4も買おうと思いますが\nアイスボーンの時期には\nプレイステーションネットワークが値上げされて入るのがやだと思っている方はpc版を買ってみてはいかがでしょうか？
51306037	ポジティブ	0.8647462725639343	正解	緊急支援要請みたいな事ができてすぐに助けに来てくれるのでボッチな私でも友達ができた感覚に陥ってしまいます。\nしかし君は赤の他人だ\n\n逆に助けに行く事もできます。\nこんな出来事がありました。\n笛メインでプレーしていました。緊急要請があったのでいざハントへ\n味方「支援ありがとうございます！笛いいですね！助かります！」\nここでまず友情が芽生えたような気がした。しかし私のプレーが下手くそすぎて\n味方「死にすぎじゃね？お前いるとクリアできない雑魚死ね」\nと言われ退出していきました。\n\nその夜、パンツではなく枕を濡らし
51307377	ポジティブ	0.6140274405479431	正解	モンスターハンターフロンティアが<DATE>でサービス終了するらしい･･･今はもうやってないけど40代の2~3年間アホみたいにやってたのでなんか考え深いもながあって剛種とか実装された時は楽しかったなぁ～その後課金ゲーみたいになっちゃって覚めたところもあるけどいつも一緒に狩ってた猟団のやつとか今何してんだろうなぁ～とか思ったり。でもまぁ長いゲーム人生の中でもオレ的には確実に記憶に残る1本だと思います。一時代が終わったような気がして悲しいです･･･
51457975	ポジティブ	0.8929904103279114	正解	プレイ時間200時間でようやくHR100を超えた。ソロでも遊びやすく好きな時間にできるので、よく遊べたと思う。古龍やマルチプレイ推奨のクエストはソロが難しいので攻略サイトなどを参考にやるとクリア出来る可能性が上がるが苦行ルーティンワークのようになるのでおすすめしない。マルチ推奨クエストは人がいる時間を見計らってマルチでクリアできるまで頑張る方がよいと思う。今回は装衣が便利で２つ装備できるようになってからは狩りが楽になります。しかし、操作方法に乗ってないアクションを時々することがあるが、どうやって出すのか未だ
51475325	ポジティブ	0.9306368827819824	正解	フレンドからギフトを頂いて10か月程プレイした感想\n\nシナリオをクリアした後からが本当のモンハンって感じがします。\nGAME内で仲良くなった方と、一緒にVCしながらするモンハンは時間を忘れてプレイしてしまいますね\n\nペイントボールシステムがなくなり痕跡（一定Ｌｖまであげると数体まで常時場所がわかる）に変更になった点は大きい、\nが、基本目当てのＭＯＢは固定化しているので後半になれば必要ない＝導虫の光が邪魔になります\nＭＯＤを当てたら薄く出来るみたいですがチートっぽいんで手を出していません。\n是非公式アプデで導
51507225	ポジティブ	0.9639232754707336	正解	改めて日本のゲームがすごいと思った。\n買い切りの中では、トップクラスで長く楽しめるゲームで、\n私はセールの時に買いましたが、全く後悔してません。\nソロでもフレンドとでも楽しめる。\nそんな、あなたにおススメです！！！
51565812	ポジティブ	0.93430095911026	正解	以前からちょこちょこモンハンやっているですが、今回のワールドはまた以前とちょっと違って、操作性がよくなっているというか、初心者に親しくなっているというか、いろんなところが省略されましたが、ゲーム自体は面白いと思います。
51592970	ポジティブ	0.9837220311164856	正解	初めてのモンハンだったがとても面白かった。\nハメ殺しされることもあったが、一方的に狩るだけでは味気ないのでしっかりとバランスが取れていると思う。
51602883	ポジティブ	0.7506160736083984	不正解	相棒と呼んでくる女が嫌い\nいるよね、自分では何もしないくせに仲間ぶってくる奴\nまさにこいつがそう\nこっちがそっちの役割したいわ\n指示はこっちがするから代わりにモンスター狩って来いよえへへじゃねーよ\nリリース前からこいつの顔面ネタにされていたのに修正しようとせずそのまま。\nあと猫が空気　いらん
51603676	ポジティブ	0.9360556602478027	正解	初めてのモンハンでした。\n最初はとても難しかったですが、試行錯誤をしていくことで上達を実感できる神ゲーでございます。\nまた世界が綺麗で、マップをお散歩するだけでも楽しいです。\n全ての武器種をマスターするには1000時間じゃ足りない！
51658239	ポジティブ	0.9586959481239319	正解	モンをハンするゲームだよ\nソロでも試行錯誤すればラスボスまで行ける難易度なのはとてもよかった\nオトモとオトモダチと小型モンスターがお友達
51914242	ポジティブ	0.5167038440704346	正解	良い点：\n１, グラフィックが美しいです。フィールドを歩いてるだけで癒されます。\n２, 狩りのしやすさが大幅改善されています。（ポーチのマイセット機能など）\n\n悪い点：\n1, イベントクエストが週替わりで、イベントクエストでしか高難度クエストができないためやりこみ要素には期待できません（<DATE>時点）。\n2, キャラメイクで体がいじれない。女キャラで顔をどんなに良くしても体がゴリラです笑。\n
52004190	ポジティブ	0.9739775061607361	正解	マシンスペックは必要ですし、コンシューマー版に比べてアプデは遅いですが６０FPSで遊べるのでお勧めです
52270645	ポジティブ	0.9795651435852051	正解	昨日から始めました。\nPS4も持っていましたが、此方の方が画質が圧倒的に高くて感動しました。\nチャットもしやすいのでマルチプレイが非常に楽しみです。
52317249	ポジティブ	0.9227520823478699	正解	ソロプレイでモンスターの攻略方法を色々考えたり、\nマルチプレイで友達とわいわい話しながらプレイしたり、\n1つの武器だけでなく色々な武器でプレイしたり、\n色々なプレイスタイルで楽しめるゲームだと思います。\nまた、今までのモンハンシリーズではできなかったクエスト中でのアイテム補給や武器交換ができるようになったり、\nエリア内の拠点へマップ選択で一気に移動できるようになったりと、モンハン新規ユーザーの方にもプレイしやすくなっていると思います。
52362743	ポジティブ	0.7666040658950806	正解	モンハンはWii版を除き一通りプレイ済みです。\nソロプレイに関しては、これぞモンハンの正当進化という感じで楽しめました。\n多くの人が過去作で感じていたであろうもっさり感も解消され、アクションゲームとして楽しめるようになっています。\n今作がはじめてという方にもおすすめできます。\nマルチに関しては、デメリットが大きく感じられ、あまり積極的にプレイする気にはなりませんでした。\nそのうえエンドコンテンツのベヒーモスやマムがマルチ前提の上、特殊なルールを覚えないとまともに勝負にならない仕様にしたことには疑問を覚えます
52435327	ポジティブ	0.9361886382102966	正解	仲間に誘われTri以来のモンハン。\nまあ楽しいですよね。昔ここ不便だなあってなってたとこをほぼ解消してくれていて、\n薬草も取ったら自動的に調合してくれるしすばらしい。\n内容もモンハンってこういうゲームだったなあって思わせてくれるすばらしさ。\n悪い点は・・・受付嬢ですね！MODを入れればかわいくなるので入れることを勧めます。\nそもそも賛否両論だった評価がこのセールからほぼ好評。最近の評価は圧倒的に好評。\nもともと面白いのは明らかです。
52539808	ポジティブ	0.9505906701087952	正解	アイスボーン実装前にプレイすることになり友人と一緒に遊びましたが、シームレスなエリア移動、多様な武器種などＰＳＰでモンハンをやっていた時代からの進化を感じつつ面白さに磨きがかかっていて楽しいと思いました。\n探索とクエストに分かれているおかげで狩猟を楽しみたいときはクエスト、アイテム集めや実績収集のために歩き回るときは探索といったように分けて遊べることも非常に面白いです。\n今のところ歴戦個体などと戦うようになりましたが特に不便に感じた所はなく快適です。サマーセールで半額になっている今は真っ先に購入を検討した方
52776205	ポジティブ	0.9680854082107544	正解	今までのモンハンよりも遊びやすくなってます。\nしかし、マップ(フィールド)に高低差がありすぎて、慣れるまでは迷子になる。\nアイスボーンも楽しみ♪\n※詳しいレビューはまた今度！
52883598	ポジティブ	0.9507697224617004	正解	今までモンハンシリーズはいくつかプレイしてきましたが、\n今作は今までのモンハンシリーズでもどかしかった部分が改善されているところが多くありとても楽しめました。\n\nPS4にはできないMODを入れて楽しむことができるため、steam版を買って大正解でした。
